Employer_ID,City_ID,Contract_ID,StartDate,EndDate,Contract_Duration,Renewal_Flag,Job_Slots,Total_Contract_Value,Applications,Apply_Start_Clicks,Click_Market_Value,Job_Listings,Month,Year,CMV/TCV,Generated_Profit_Value
3989733,8222,2039328,18-06-2017,17-07-2017,29,1,15,495,30,95,1719.5,5,6,2017,3.473737374,2.473737374
4588960,10580,2496816,23-11-2017,22-12-2017,29,1,15,995,5,10,1506.95,0,11,2017,1.514522613,0.514522613
1053440,3580,1240344,14-07-2016,13-08-2016,30,1,15,995,5,10,2790.1,0,7,2016,2.804120603,1.804120603
2501493,7506,1671552,24-01-2017,07-02-2017,14,0,15,495,0,0,0,0,1,2017,0,-1
2637040,2661,1448688,15-10-2016,01-11-2016,17,0,15,1495,115,120,2716.8,0,10,2016,1.817257525,0.817257525
4700240,5193,2729532,04-02-2018,03-03-2018,27,1,15,995,0,0,207.7,0,2,2018,0.208743719,-0.791256281
5066987,5397,2266824,08-09-2017,05-10-2017,27,0,15,1245,150,225,4034.55,5,9,2017,3.24060241,2.24060241
631813,4351,2169264,03-08-2017,02-09-2017,30,1,15,495,0,80,2493.5,20,8,2017,5.037373737,4.037373737
2877387,2214,1552440,01-12-2016,30-12-2016,29,1,15,745,20,35,2140.65,0,12,2016,2.873355705,1.873355705
3315413,5001,2602068,25-12-2017,24-01-2018,30,1,50,2995,140,410,9694,0,12,2017,3.23672788,2.23672788
3502987,490,2882520,22-03-2018,21-04-2018,30,0,15,495,0,0,98.8,0,3,2018,0.19959596,-0.80040404
4816773,6497,2378796,16-10-2017,15-11-2017,30,1,15,1245,240,290,11766.7,10,10,2017,9.451164659,8.451164659
1996000,11171,1230360,09-07-2016,08-08-2016,30,1,15,495,150,205,3779.7,0,7,2016,7.635757576,6.635757576
2816613,3526,2573436,18-12-2017,17-01-2018,30,0,15,745,0,0,0,0,12,2017,0,-1
2916027,9554,1575804,11-12-2016,20-12-2016,9,0,15,1745,5,10,397.8,0,12,2016,0.227965616,-0.772034384
3440160,6145,2021700,12-06-2017,11-07-2017,29,1,15,495,40,85,1629.75,0,6,2017,3.292424242,2.292424242
6995013,10655,2851416,13-03-2018,12-04-2018,30,0,15,995,15,25,375.25,0,3,2018,0.377135678,-0.622864322
2375627,389,1555908,02-12-2016,01-01-2017,30,1,15,495,0,0,0,0,12,2016,0,-1
2815147,7362,1524516,18-11-2016,17-12-2016,29,1,15,495,20,15,521.55,5,11,2016,1.053636364,0.053636364
3726400,8994,1883964,17-04-2017,16-05-2017,29,1,15,495,5,10,1584.1,0,4,2017,3.20020202,2.20020202
4042080,2822,2892012,24-03-2018,23-04-2018,30,0,15,1245,0,0,0,0,3,2018,0,-1
1457440,8099,2159772,30-07-2017,29-08-2017,30,1,15,745,0,90,1144.1,5,7,2017,1.535704698,0.535704698
1890347,4093,1248900,18-07-2016,17-08-2016,30,1,15,495,0,0,22.5,0,7,2016,0.045454545,-0.954545455
1980880,10874,1221756,03-07-2016,05-07-2016,2,0,15,1745,0,0,47.7,0,7,2016,0.027335244,-0.972664756
3017680,3619,2258448,05-09-2017,04-10-2017,29,1,15,495,25,55,725.55,20,9,2017,1.465757576,0.465757576
3962827,10558,1952172,14-05-2017,23-05-2017,9,0,15,495,0,0,47.95,0,5,2017,0.096868687,-0.903131313
4653813,6910,2241900,30-08-2017,29-09-2017,30,1,15,495,25,40,2684.7,0,8,2017,5.423636364,4.423636364
1194347,8207,1437480,10-10-2016,07-11-2016,28,0,15,745,0,0,0,0,10,2016,0,-1
2196160,8880,1352232,06-09-2016,15-09-2016,9,0,15,1745,0,30,964.6,0,9,2016,0.55277937,-0.44722063
2913093,8476,1573392,10-12-2016,09-01-2017,30,1,15,745,125,150,5868.15,10,12,2016,7.876711409,6.876711409
7355467,623,2844576,10-03-2018,26-03-2018,16,0,15,1745,70,145,1126.75,10,3,2018,0.645702006,-0.354297994
4516053,9967,2114832,15-07-2017,14-08-2017,30,1,15,495,25,90,979.2,5,7,2017,1.978181818,0.978181818
6506533,4794,2708448,30-01-2018,28-02-2018,29,1,15,995,0,0,94.05,10,1,2018,0.094522613,-0.905477387
7431627,8561,2864376,16-03-2018,15-04-2018,30,0,15,1495,145,230,742.05,0,3,2018,0.496354515,-0.503645485
606427,10958,1830300,26-03-2017,25-04-2017,30,1,15,495,90,120,431.3,10,3,2017,0.871313131,-0.128686869
3292933,4192,2594976,23-12-2017,22-01-2018,30,1,15,495,15,35,1683.4,0,12,2017,3.400808081,2.400808081
3343813,2989,2810172,01-03-2018,28-03-2018,27,1,15,495,15,30,898.45,5,3,2018,1.815050505,0.815050505
3822560,7925,2238432,29-08-2017,28-09-2017,30,1,15,495,15,30,1442.1,0,8,2017,2.913333333,1.913333333
4703120,4195,2527740,04-12-2017,03-01-2018,30,1,15,995,270,390,15530.45,15,12,2017,15.60849246,14.60849246
1145467,9675,1577004,12-12-2016,11-01-2017,30,1,15,495,0,20,1821.15,5,12,2016,3.679090909,2.679090909
2995360,1386,2706396,29-01-2018,28-02-2018,30,1,15,495,0,0,10.45,0,1,2018,0.021111111,-0.978888889
3523093,5316,1875036,13-04-2017,12-05-2017,29,0,15,1495,20,45,532,0,4,2017,0.355852843,-0.644147157
4259680,1291,2655600,13-01-2018,12-02-2018,30,1,15,1495,0,250,7310.25,10,1,2018,4.889799331,3.889799331
1644213,2974,1543020,28-11-2016,27-12-2016,29,1,50,2495,0,240,5088.2,0,11,2016,2.039358717,1.039358717
4640773,2712,2329032,29-09-2017,28-10-2017,29,1,15,995,25,125,2073.2,0,9,2017,2.08361809,1.08361809
4434027,8281,2178876,06-08-2017,17-08-2017,11,0,15,495,10,25,524.4,5,8,2017,1.059393939,0.059393939
1862747,5745,1299636,11-08-2016,10-09-2016,30,1,15,745,25,50,3240.9,0,8,2016,4.350201342,3.350201342
1884853,4287,1244904,16-07-2016,26-07-2016,10,0,15,495,0,0,46.8,0,7,2016,0.094545455,-0.905454545
2929493,6723,2281788,14-09-2017,13-10-2017,29,1,15,745,0,0,0,0,9,2017,0,-1
4153893,3458,2003136,04-06-2017,07-06-2017,3,0,15,1245,0,0,190,0,6,2017,0.152610442,-0.847389558
1928933,3955,1263252,24-07-2016,31-07-2016,7,0,15,995,0,0,0,0,7,2016,0,-1
2295067,8169,1318488,20-08-2016,16-09-2016,27,0,15,745,50,75,3046.4,0,8,2016,4.089127517,3.089127517
2707947,9045,2397780,22-10-2017,21-11-2017,30,1,15,995,0,105,2382,25,10,2017,2.393969849,1.393969849
4453120,7355,2117748,16-07-2017,15-08-2017,30,1,15,495,35,65,1100.5,10,7,2017,2.223232323,1.223232323
1003120,11328,1788756,11-03-2017,10-04-2017,30,1,15,495,30,65,1012.3,5,3,2017,2.045050505,1.045050505
1737680,2186,1732104,18-02-2017,17-03-2017,27,1,15,495,0,0,0,0,2,2017,0,-1
1686027,7741,1509420,11-11-2016,10-12-2016,29,1,15,745,15,35,1411.2,0,11,2016,1.894228188,0.894228188
2348800,10135,1760628,01-03-2017,28-03-2017,27,1,15,1495,0,0,0,0,3,2017,0,-1
2643973,7022,1451280,16-10-2016,31-10-2016,15,0,15,495,0,15,273.6,0,10,2016,0.552727273,-0.447272727
2643973,485,1451280,16-10-2016,10-11-2016,25,0,15,495,0,50,1040.25,15,10,2016,2.101515152,1.101515152
3976080,10244,2118948,17-07-2017,16-08-2017,30,1,15,495,5,5,562.8,0,7,2017,1.136969697,0.136969697
1827813,10743,1922700,03-05-2017,02-06-2017,30,1,15,495,5,50,466,0,5,2017,0.941414141,-0.058585859
3371493,2928,2172528,04-08-2017,03-09-2017,30,1,15,745,10,0,427.5,0,8,2017,0.573825503,-0.426174497
6764560,9920,2693184,25-01-2018,28-01-2018,3,0,50,2995,0,5,144.4,0,1,2018,0.048213689,-0.951786311
887973,2242,1655808,17-01-2017,16-02-2017,30,1,15,495,85,110,4265.7,30,1,2017,8.617575758,7.617575758
6659147,8888,2665644,17-01-2018,16-02-2018,30,1,15,1245,20,55,4104,0,1,2018,3.296385542,2.296385542
1656373,7599,1210896,30-06-2016,29-07-2016,29,1,15,1745,50,65,10958.85,0,6,2016,6.280143266,5.280143266
3255253,6480,1729536,17-02-2017,16-03-2017,27,1,15,495,10,20,303.05,0,2,2017,0.612222222,-0.387777778
3339493,4177,1988544,29-05-2017,30-05-2017,1,0,15,745,0,0,0,0,5,2017,0,-1
3339493,5429,1988544,29-05-2017,05-06-2017,7,0,15,745,0,0,0,0,5,2017,0,-1
3793280,3473,2210736,18-08-2017,17-09-2017,30,1,15,745,0,0,0,0,8,2017,0,-1
4904587,8333,2316648,25-09-2017,17-10-2017,22,0,15,995,0,150,4238.25,10,9,2017,4.259547739,3.259547739
5809227,1343,2550864,12-12-2017,11-01-2018,30,1,15,995,0,250,6113.25,0,12,2017,6.143969849,5.143969849
6142960,11349,2621160,02-01-2018,01-02-2018,30,1,15,995,25,125,2371.2,0,1,2018,2.383115578,1.383115578
2251387,6950,2468784,14-11-2017,13-12-2017,29,1,15,745,35,95,2371.4,0,11,2017,3.183087248,2.183087248
2817733,5632,1807476,18-03-2017,17-04-2017,30,1,15,1245,0,0,0,0,3,2017,0,-1
4576987,7733,2135064,22-07-2017,21-08-2017,30,1,15,495,0,10,1351.2,0,7,2017,2.72969697,1.72969697
2685120,5875,1467504,23-10-2016,22-11-2016,30,1,15,1495,10,20,1065,5,10,2016,0.712374582,-0.287625418
3877013,9049,2827032,05-03-2018,04-04-2018,30,0,15,1495,0,0,0,0,3,2018,0,-1
4626533,3529,2151672,28-07-2017,02-08-2017,5,0,15,1245,15,30,584.6,0,7,2017,0.469558233,-0.530441767
5107173,1460,2279124,13-09-2017,26-09-2017,13,0,15,995,45,45,1085.85,5,9,2017,1.091306533,0.091306533
5271947,2939,2509740,29-11-2017,28-12-2017,29,1,15,995,60,80,2855.7,0,11,2017,2.870050251,1.870050251
1161840,4611,1164084,11-06-2016,14-06-2016,3,0,15,1495,0,0,48.2,0,6,2016,0.032240803,-0.967759197
2214800,500,1302252,12-08-2016,11-09-2016,30,1,15,1745,5,25,1580.6,0,8,2016,0.905787966,-0.094212034
3022987,1783,2005080,06-06-2017,16-06-2017,10,0,15,495,0,0,0,0,6,2017,0,-1
4155307,11154,2358012,08-10-2017,07-11-2017,30,1,15,495,0,25,433.2,0,10,2017,0.875151515,-0.124848485
4587307,1073,2138748,23-07-2017,22-08-2017,30,1,15,495,55,125,2234.7,0,7,2017,4.514545455,3.514545455
7193973,9115,2806260,28-02-2018,27-03-2018,27,1,15,995,20,45,1882.5,5,2,2018,1.891959799,0.891959799
7208693,1785,2812476,01-03-2018,28-03-2018,27,1,15,1495,0,0,669.1,5,3,2018,0.447558528,-0.552441472
6738453,695,2790060,23-02-2018,13-03-2018,18,0,15,995,0,5,571.55,10,2,2018,0.574422111,-0.425577889
5016427,10894,2732664,06-02-2018,05-03-2018,27,1,15,995,60,110,1721.9,0,2,2018,1.730552764,0.730552764
5025680,4787,2263740,07-09-2017,06-10-2017,29,1,15,995,0,30,752.4,0,9,2017,0.756180905,-0.243819095
1734640,3639,1312764,18-08-2016,17-09-2016,30,1,15,1495,10,15,658,10,8,2016,0.440133779,-0.559866221
2019493,1007,1230564,09-07-2016,08-08-2016,30,1,15,745,35,50,1262.7,0,7,2016,1.694899329,0.694899329
2978000,1919,1747824,24-02-2017,23-03-2017,27,0,15,1495,0,0,0,0,2,2017,0,-1
3034720,2385,1639008,08-01-2017,07-02-2017,30,1,15,495,0,15,540,5,1,2017,1.090909091,0.090909091
3187520,8580,1936980,09-05-2017,08-06-2017,30,1,15,745,10,10,363.8,0,5,2017,0.488322148,-0.511677852
3464133,8778,1882740,16-04-2017,04-05-2017,18,0,15,1495,20,20,935.2,0,4,2017,0.625551839,-0.374448161
4909013,8340,2229288,25-08-2017,18-09-2017,24,0,15,995,15,20,246,0,8,2017,0.247236181,-0.752763819
1838080,4815,1140552,04-06-2016,03-07-2016,29,1,15,495,120,220,8724.4,15,6,2016,17.62505051,16.62505051
3282133,3546,1971072,22-05-2017,21-06-2017,30,1,15,495,0,0,0,0,5,2017,0,-1
3081200,9882,1658076,18-01-2017,17-02-2017,30,1,15,745,10,15,624.15,5,1,2017,0.837785235,-0.162214765
4475040,2909,2848248,11-03-2018,10-04-2018,30,0,15,745,115,170,2117,15,3,2018,2.841610738,1.841610738
4785067,3092,2466456,12-11-2017,14-11-2017,2,0,15,1245,0,0,59.85,0,11,2017,0.048072289,-0.951927711
5149520,4841,2379012,16-10-2017,06-11-2017,21,0,15,995,40,40,1461.1,0,10,2017,1.468442211,0.468442211
2412400,3834,1355592,08-09-2016,29-09-2016,21,0,15,1245,145,195,3530.8,10,9,2016,2.835983936,1.835983936
2600693,1828,1434000,08-10-2016,03-11-2016,26,0,15,1495,15,55,1197,0,10,2016,0.800668896,-0.199331104
4524053,10128,2117952,16-07-2017,15-08-2017,30,1,15,1495,90,100,5202.55,5,7,2017,3.479966555,2.479966555
5180667,8711,2300676,20-09-2017,19-10-2017,29,1,15,1495,1350,1440,29308,0,9,2017,19.60401338,18.60401338
2893467,85,1934652,07-05-2017,06-06-2017,30,1,15,745,65,85,1081.2,5,5,2017,1.451275168,0.451275168
3125947,8897,2232108,26-08-2017,28-08-2017,2,0,15,1745,0,0,213.75,0,8,2017,0.122492837,-0.877507163
2447733,2351,1448484,15-10-2016,14-11-2016,30,1,15,745,305,470,12382.85,0,10,2016,16.62127517,15.62127517
2765307,4262,1864068,08-04-2017,07-05-2017,29,0,15,1245,0,0,0,0,4,2017,0,-1
4111467,5037,2245404,31-08-2017,03-09-2017,3,0,15,495,0,20,494,0,8,2017,0.997979798,-0.002020202
6731200,1981,2693388,25-01-2018,24-02-2018,30,0,15,1495,5,20,1026,0,1,2018,0.686287625,-0.313712375
2275973,2418,1376820,18-09-2016,17-10-2016,29,1,15,495,0,10,582.4,0,9,2016,1.176565657,0.176565657
2304507,5880,1321140,21-08-2016,15-09-2016,25,0,15,495,20,40,904.4,5,8,2016,1.827070707,0.827070707
2354400,2784,1353156,07-09-2016,06-10-2016,29,1,15,745,145,260,5212.8,5,9,2016,6.99704698,5.99704698
2362853,11170,2610216,29-12-2017,28-01-2018,30,1,15,1495,65,170,2848.45,0,12,2017,1.905317726,0.905317726
2605787,10640,1436556,09-10-2016,08-11-2016,30,1,15,495,5,5,202.35,10,10,2016,0.408787879,-0.591212121
6183067,1911,2536200,07-12-2017,06-01-2018,30,1,15,1495,145,290,6096.4,20,12,2017,4.077859532,3.077859532
769440,62,1786548,10-03-2017,09-04-2017,30,1,15,495,10,65,403.95,5,3,2017,0.816060606,-0.183939394
1703733,7068,1168296,12-06-2016,11-07-2016,29,1,15,745,220,265,4130,0,6,2016,5.543624161,4.543624161
2329120,7325,1398552,26-09-2016,29-09-2016,3,0,15,745,0,0,0,0,9,2016,0,-1
3029387,29,1636752,07-01-2017,24-01-2017,17,0,15,495,5,20,207.4,0,1,2017,0.418989899,-0.581010101
2809387,1631,1922904,03-05-2017,12-05-2017,9,0,15,495,5,10,493.2,0,5,2017,0.996363636,-0.003636364
2907733,1112,1639944,09-01-2017,08-02-2017,30,1,15,495,0,0,0,0,1,2017,0,-1
3160693,4006,1695432,03-02-2017,02-03-2017,27,1,15,1495,90,130,2563.7,0,2,2017,1.714849498,0.714849498
4485200,3573,2550660,12-12-2017,11-01-2018,30,1,15,1245,5,65,1637.6,0,12,2017,1.315341365,0.315341365
6018293,5237,2489616,21-11-2017,20-12-2017,29,1,15,1245,250,320,7948.75,5,11,2017,6.384538153,5.384538153
1775920,5670,1120956,25-05-2016,26-05-2016,1,0,15,495,10,10,90.3,0,5,2016,0.182424242,-0.817575758
1797680,911,1986516,28-05-2017,27-06-2017,30,1,15,745,75,115,2120.8,0,5,2017,2.846711409,1.846711409
1900107,3204,1188084,18-06-2016,17-07-2016,29,1,50,1745,95,185,6657.85,70,6,2016,3.815386819,2.815386819
2026587,10569,2370996,13-10-2017,12-11-2017,30,1,15,1245,10,25,1359.45,0,10,2017,1.091927711,0.091927711
3720133,2511,1882968,16-04-2017,15-05-2017,29,1,15,745,0,75,613,5,4,2017,0.822818792,-0.177181208
6239707,8787,2753712,12-02-2018,11-03-2018,27,1,15,995,365,560,9986.4,10,2,2018,10.03658291,9.036582915
6691600,9175,2775852,19-02-2018,18-03-2018,27,1,15,995,0,5,27.15,0,2,2018,0.027286432,-0.972713568
6852453,2482,2812260,01-03-2018,06-03-2018,5,0,15,995,0,0,60.8,0,3,2018,0.061105528,-0.938894472
1914400,2285,1970856,22-05-2017,21-06-2017,30,1,15,495,0,0,0,0,5,2017,0,-1
1003120,7124,1299840,11-08-2016,10-09-2016,30,1,15,495,40,50,1991.65,5,8,2016,4.023535354,3.023535354
1176533,10770,2548284,10-12-2017,09-01-2018,30,0,15,1495,15,25,2299,0,12,2017,1.537792642,0.537792642
2654827,9641,1735608,19-02-2017,18-03-2017,27,1,15,495,15,30,966.4,0,2,2017,1.952323232,0.952323232
3125467,67,1951968,14-05-2017,13-06-2017,30,1,15,1245,0,20,714.4,0,5,2017,0.573815261,-0.426184739
3508853,6581,1820628,23-03-2017,22-04-2017,30,1,15,495,0,15,262.3,0,3,2017,0.52989899,-0.47010101
3667120,490,2454984,09-11-2017,08-12-2017,29,1,15,495,0,0,220.4,0,11,2017,0.445252525,-0.554747475
4444453,2640,2229084,25-08-2017,11-09-2017,17,0,15,995,0,5,209,0,8,2017,0.210050251,-0.789949749
1022160,2185,1365168,13-09-2016,12-10-2016,29,1,15,1245,0,0,0,0,9,2016,0,-1
1824800,678,1281036,02-08-2016,01-09-2016,30,1,15,1245,40,50,5261.95,20,8,2016,4.226465863,3.226465863
2265600,5227,1452204,17-10-2016,16-11-2016,30,1,15,745,0,110,3014.4,0,10,2016,4.046174497,3.046174497
2552080,1323,2238228,29-08-2017,28-09-2017,30,1,15,1745,205,290,6022.7,0,8,2017,3.451404011,2.451404011
3862827,11224,2527536,04-12-2017,03-01-2018,30,1,15,495,0,0,85.5,5,12,2017,0.172727273,-0.827272727
4257387,8602,2770140,17-02-2018,16-03-2018,27,1,15,495,0,0,0,5,2,2018,0,-1
4790827,9065,2467788,13-11-2017,12-12-2017,29,1,15,995,105,270,5342.8,10,11,2017,5.369648241,4.369648241
2474587,6451,1963188,19-05-2017,18-06-2017,30,1,15,1495,0,90,1316.6,0,5,2017,0.880668896,-0.119331104
2545760,9284,1619604,30-12-2016,29-01-2017,30,1,15,1495,0,0,0,0,12,2016,0,-1
3609067,284,1853136,03-04-2017,11-04-2017,8,0,15,745,5,0,107.3,0,4,2017,0.144026846,-0.855973154
4956560,7693,2423100,31-10-2017,08-11-2017,8,0,15,995,0,0,0,0,10,2017,0,-1
5236400,5854,2315628,24-09-2017,27-09-2017,3,0,50,2995,10,10,624.15,0,9,2017,0.208397329,-0.791602671
6578107,1315,2678508,20-01-2018,19-02-2018,30,1,15,995,115,200,2515.25,35,1,2018,2.527889447,1.527889447
1823387,9820,1420632,02-10-2016,26-10-2016,24,0,15,745,0,0,0,0,10,2016,0,-1
2209173,10900,1779708,08-03-2017,07-04-2017,30,1,15,495,0,0,0,0,3,2017,0,-1
2343573,3932,1756848,28-02-2017,27-03-2017,27,1,15,745,0,0,0,0,2,2017,0,-1
2784587,1975,1512756,12-11-2016,11-12-2016,29,1,15,495,10,20,359.9,5,11,2016,0.727070707,-0.272929293
2790747,6780,1664136,20-01-2017,07-02-2017,18,0,15,495,0,5,34.2,0,1,2017,0.069090909,-0.930909091
4616133,5219,2503656,27-11-2017,26-12-2017,29,1,15,995,10,20,1356.85,0,11,2017,1.363668342,0.363668342
5090613,305,2273616,10-09-2017,09-10-2017,29,1,15,1495,55,75,1387,0,9,2017,0.927759197,-0.072240803
7077947,9429,2774532,18-02-2018,19-02-2018,1,0,15,1245,0,0,0,0,2,2018,0,-1
7101040,5873,2780820,21-02-2018,28-02-2018,7,0,15,995,0,5,1149.5,0,2,2018,1.155276382,0.155276382
1057413,4575,1874832,13-04-2017,12-05-2017,29,1,15,495,50,50,297.15,5,4,2017,0.60030303,-0.39969697
2389467,6823,1350192,04-09-2016,07-09-2016,3,0,15,1245,0,0,1017.9,0,9,2016,0.817590361,-0.182409639
3025120,3690,2400324,24-10-2017,23-11-2017,30,1,15,745,85,125,2034.9,0,10,2017,2.731409396,1.731409396
2920987,4946,1714932,11-02-2017,10-03-2017,27,1,50,2995,125,355,16918.15,50,2,2017,5.648797997,4.648797997
3616240,8926,2175636,05-08-2017,04-09-2017,30,1,15,495,85,155,840.75,0,8,2017,1.698484848,0.698484848
5222453,3702,2311644,23-09-2017,22-10-2017,29,1,15,1245,10,40,735.3,0,9,2017,0.59060241,-0.40939759
1590107,7393,1114332,21-05-2016,20-06-2016,30,1,15,495,15,30,778,5,5,2016,1.571717172,0.571717172
972053,6577,1349976,04-09-2016,03-10-2016,29,0,15,1745,20,40,2772.9,0,9,2016,1.589054441,0.589054441
1626853,2150,1292712,07-08-2016,06-09-2016,30,1,50,1745,0,0,0,0,8,2016,0,-1
2655253,8537,1527108,19-11-2016,08-12-2016,19,0,15,1495,65,75,1983.8,0,11,2016,1.326956522,0.326956522
2738133,1187,1558596,03-12-2016,02-01-2017,30,1,15,1245,0,0,0,0,12,2016,0,-1
1160907,10105,1336980,30-08-2016,29-09-2016,30,0,15,1745,60,65,2303.55,10,8,2016,1.32008596,0.32008596
5840293,8124,2831976,07-03-2018,06-04-2018,30,0,15,1495,10,10,1480.1,15,3,2018,0.990033445,-0.009966555
1919920,9286,1260840,23-07-2016,22-08-2016,30,1,15,745,25,85,1260.6,0,7,2016,1.692080537,0.692080537
2185680,2515,1350912,05-09-2016,14-09-2016,9,0,15,495,5,5,273,0,9,2016,0.551515152,-0.448484848
4539547,5598,2574828,19-12-2017,18-01-2018,30,1,15,1745,155,225,5726.05,0,12,2017,3.281404011,2.281404011
5526880,8807,2677788,20-01-2018,19-02-2018,30,1,50,2995,280,580,14776,0,1,2018,4.933555927,3.933555927
2631333,9499,1446048,14-10-2016,13-11-2016,30,1,15,495,0,5,1193.4,5,10,2016,2.410909091,1.410909091
3314320,4930,2141004,25-07-2017,24-08-2017,30,1,15,495,0,10,737,0,7,2017,1.488888889,0.488888889
3619493,5915,1857000,05-04-2017,04-05-2017,29,1,15,1745,25,120,2146.45,0,4,2017,1.230057307,0.230057307
3843067,916,1919448,01-05-2017,12-05-2017,11,0,15,1245,5,10,308.25,0,5,2017,0.247590361,-0.752409639
4227920,6354,2659272,14-01-2018,13-02-2018,30,1,15,745,45,70,2188.8,0,1,2018,2.937986577,1.937986577
4743547,3862,2185032,09-08-2017,08-09-2017,30,1,15,1495,70,110,3189.25,0,8,2017,2.133277592,1.133277592
2570640,6249,1561260,05-12-2016,04-01-2017,30,1,15,745,15,45,1778.55,0,12,2016,2.387315436,1.387315436
2900373,1308,1705356,08-02-2017,07-03-2017,27,1,15,745,205,300,6227.4,0,2,2017,8.358926174,7.358926174
3022987,8016,1932324,06-05-2017,05-06-2017,30,1,15,495,0,0,0,0,5,2017,0,-1
4036373,10258,1975524,24-05-2017,06-06-2017,13,0,15,1495,0,0,34.25,0,5,2017,0.022909699,-0.977090301
4790827,789,2197872,13-08-2017,12-09-2017,30,1,15,995,65,145,3639.7,10,8,2017,3.65798995,2.65798995
1566453,9665,1718700,13-02-2017,12-03-2017,27,1,15,1745,0,0,0,0,2,2017,0,-1
1761920,4716,1381680,21-09-2016,04-10-2016,13,0,15,745,0,0,0,0,9,2016,0,-1
1838080,1799,1222548,04-07-2016,03-08-2016,30,1,15,495,100,205,12544,0,7,2016,25.34141414,24.34141414
2848293,11419,1539216,25-11-2016,24-12-2016,29,1,15,1745,15,30,1298.7,5,11,2016,0.744240688,-0.255759312
3850027,9849,2084136,03-07-2017,02-08-2017,30,1,15,495,45,75,2387,0,7,2017,4.822222222,3.822222222
1768027,8660,1531380,22-11-2016,21-12-2016,29,1,15,495,0,0,0,0,11,2016,0,-1
2179360,10513,1297416,10-08-2016,09-09-2016,30,0,15,495,25,55,2652.55,15,8,2016,5.358686869,4.358686869
2301280,9272,1381884,21-09-2016,20-10-2016,29,1,15,745,0,40,5814.9,0,9,2016,7.805234899,6.805234899
4960453,4037,2811540,01-03-2018,28-03-2018,27,1,15,995,105,265,1746,5,3,2018,1.754773869,0.754773869
6553707,597,2732868,06-02-2018,05-03-2018,27,1,15,995,40,125,2881.35,0,2,2018,2.895829146,1.895829146
1498533,10233,1670028,22-01-2017,21-02-2017,30,1,15,1245,20,35,2098.85,15,1,2017,1.685823293,0.685823293
1867333,3113,1512036,12-11-2016,11-12-2016,29,1,15,495,15,80,1898.1,0,11,2016,3.834545455,2.834545455
1965520,9764,1279728,31-07-2016,23-08-2016,23,0,15,1745,45,65,4041.75,0,7,2016,2.316189112,1.316189112
3271547,11302,1887624,19-04-2017,18-05-2017,29,0,15,495,5,15,134.2,0,4,2017,0.271111111,-0.728888889
3298720,9878,1898820,23-04-2017,22-05-2017,29,1,15,995,185,200,689.6,0,4,2017,0.693065327,-0.306934673
5472667,8174,2859144,15-03-2018,14-04-2018,30,0,15,1245,0,0,0,0,3,2018,0,-1
5782027,917,2477100,16-11-2017,15-12-2017,29,1,15,1745,220,270,1103.3,0,11,2017,0.63226361,-0.36773639
6813200,8970,2905224,28-03-2018,27-04-2018,30,0,15,1495,10,20,140.4,0,3,2018,0.093913043,-0.906086957
3819120,6192,2324952,28-09-2017,27-10-2017,29,1,15,1245,20,55,1598.85,0,9,2017,1.284216867,0.284216867
4471120,8668,2839440,09-03-2018,08-04-2018,30,0,15,495,0,25,799.95,5,3,2018,1.616060606,0.616060606
4746880,8390,2185236,09-08-2017,08-09-2017,30,1,15,995,0,5,182.4,0,8,2017,0.183316583,-0.816683417
1669893,4141,1083144,05-05-2016,04-06-2016,30,1,15,495,5,20,341.85,5,5,2016,0.690606061,-0.309393939
2436960,9476,2190660,11-08-2017,10-09-2017,30,1,15,495,10,35,2184.05,0,8,2017,4.412222222,3.412222222
4042080,368,1975728,24-05-2017,23-06-2017,30,1,15,1245,5,5,102.75,5,5,2017,0.08253012,-0.91746988
4009627,6103,2677584,20-01-2018,19-02-2018,30,1,15,745,85,110,3342.1,0,1,2018,4.486040268,3.486040268
4636320,3767,2416560,28-10-2017,27-11-2017,30,1,15,495,0,0,0,0,10,2017,0,-1
4786133,5253,2198076,13-08-2017,12-09-2017,30,1,15,1245,75,85,2712.65,0,8,2017,2.178835341,1.178835341
6049093,9873,2684964,23-01-2018,22-02-2018,30,1,15,995,80,120,4890.6,0,1,2018,4.915175879,3.915175879
1824800,4877,1344720,02-09-2016,01-10-2016,29,1,15,1245,55,70,7200.05,25,9,2016,5.783172691,4.783172691
2253040,9814,1651032,14-01-2017,13-02-2017,30,1,15,495,70,115,4242,0,1,2017,8.56969697,7.56969697
994133,444,2044776,21-06-2017,20-07-2017,29,1,15,495,55,90,1922.15,0,6,2017,3.883131313,2.883131313
2011013,1168,1228188,08-07-2016,07-08-2016,30,1,15,745,0,30,845.85,0,7,2016,1.135369128,0.135369128
2285360,4070,1810032,19-03-2017,18-04-2017,30,1,15,495,0,0,0,0,3,2017,0,-1
3134587,11264,1755924,27-02-2017,26-03-2017,27,1,15,745,20,40,968.4,5,2,2017,1.299865772,0.299865772
3793493,10038,1981344,26-05-2017,25-06-2017,30,1,15,495,0,0,242.2,0,5,2017,0.489292929,-0.510707071
3462720,4020,2203644,16-08-2017,15-09-2017,30,1,15,1745,95,155,3836.25,15,8,2017,2.198424069,1.198424069
4362880,7759,2069832,29-06-2017,30-06-2017,1,0,15,495,5,10,35.4,0,6,2017,0.071515152,-0.928484848
